2468,"00455",0.00,0.00,0.00,0
2471,"00628",0.00,0.00,0.00,0
2473,"08783",0.00,0.00,0.00,0
2474,"06511",0.00,0.00,0.00,0
2475,"02182",0.00,0.00,0.00,0
2476,"08226",0.00,0.00,0.00,0
2482,"01467",0.00,0.00,0.00,0
2489,"04873",0.00,0.00,0.00,0
2491,"03768",0.00,0.00,0.00,0
2492,"03542",0.00,0.00,0.00,0
2495,"07373",0.00,0.00,0.00,0
2501,"00586",0.00,0.00,0.00,0
2503,"08507",0.00,0.00,0.00,0
2504,"04503",0.00,0.00,0.00,0
2511,"02436",0.00,0.00,0.00,0
2512,"01755",0.00,0.00,0.00,0
2514,"04764",0.00,0.00,0.00,0
2515,"07172",0.00,0.00,0.00,0
2516,"01425",0.00,0.00,0.00,0
2517,"00482",0.00,0.00,0.00,0
2520,"03217",0.00,0.00,0.00,0
2522,"07650",0.00,0.00,0.00,0
2523,"04161",0.00,0.00,0.00,0
2524,"00566",0.00,0.00,0.00,0
2525,"05688",0.00,0.00,0.00,0
2526,"05409",0.00,0.00,0.00,0
2527,"09870",0.00,0.00,0.00,0
2528,"02735",0.00,0.00,0.00,0
2529,"07802",0.00,0.00,0.00,0
2530,"07854",0.00,0.00,0.00,0
2532,"05367",0.00,0.00,0.00,0
2533,"08575",0.00,0.00,0.00,0
2534,"05840",0.00,0.00,0.00,0
2535,"06047",0.00,0.00,0.00,0
2536,"04394",0.00,0.00,0.00,0
2537,"01547",0.00,0.00,0.00,0
2538,"03019",0.00,0.00,0.00,0
2539,"09427",0.00,0.00,0.00,0
2540,"03688",0.00,0.00,0.00,0
2541,"05890",0.00,0.00,0.00,0
2542,"08825",0.00,0.00,0.00,0
2543,"00349",0.00,0.00,0.00,0
2544,"08868",0.00,0.00,0.00,0
2545,"01394",0.00,0.00,0.00,0
2546,"02877",0.00,0.00,0.00,0
2547,"01954",0.00,0.00,0.00,0
2548,"04013",0.00,0.00,0.00,0
2549,"03686",0.00,0.00,0.00,0
2550,"02815",0.00,0.00,0.00,0
2553,"06207",0.00,0.00,0.00,0
2554,"03900",0.00,0.00,0.00,0
2555,"03567",0.00,0.00,0.00,0
2556,"04765",0.00,0.00,0.00,0
2558,"06942",0.00,0.00,0.00,0
2559,"05411",0.00,0.00,0.00,0
2560,"01658",0.00,0.00,0.00,0
2563,"06906",0.00,0.00,0.00,0
2565,"05590",0.00,0.00,0.00,0
2583,"05183",0.00,0.00,0.00,0
2584,"08031",0.00,0.00,0.00,0
2585,"09031",0.00,0.00,0.00,0
2586,"07187",0.00,0.00,0.00,0
2587,"00084",0.00,0.00,0.00,0
2588,"00145",0.00,0.00,0.00,0
2589,"06284",0.00,0.00,0.00,0
2624,"03540",0.00,0.00,0.00,0
2626,"04958",0.00,0.00,0.00,0
2628,"01349",0.00,0.00,0.00,0
2631,"07434",0.00,0.00,0.00,0
2633,"04377",0.00,0.00,0.00,0
2635,"04181",0.00,0.00,0.00,0
3021,"04794",0.00,0.00,0.00,0
3026,"07556",0.00,0.00,0.00,0
3035,"07580",0.00,0.00,0.00,0
3068,"03074",0.00,0.00,0.00,0
3078,"00732",0.00,0.00,0.00,0
3085,"04646",0.00,0.00,0.00,0
4000,"07081",0.00,0.00,0.00,0
4001,"02490",0.00,0.00,0.00,0
4002,"00804",0.00,0.00,0.00,0
4003,"04862",0.00,0.00,0.00,0
4004,"07553",0.00,0.00,0.00,0
4005,"07839",0.00,0.00,0.00,0
4007,"01281",0.00,0.00,0.00,0
4008,"03057",0.00,0.00,0.00,0
4009,"09419",0.00,0.00,0.00,0
4010,"08158",0.00,0.00,0.00,0
4011,"01184",0.00,0.00,0.00,0
4012,"03865",0.00,0.00,0.00,0
4013,"04518",0.00,0.00,0.00,0
4014,"01396",0.00,0.00,0.00,0
4015,"04403",0.00,0.00,0.00,0
4016,"01565",0.00,0.00,0.00,0
4018,"00540",0.00,0.00,0.00,0
4019,"05691",0.00,0.00,0.00,0
4022,"05919",0.00,0.00,0.00,0
4024,"04802",0.00,0.00,0.00,0
4025,"00457",0.00,0.00,0.00,0
4026,"08937",0.00,0.00,0.00,0
4027,"02113",0.00,0.00,0.00,0
4028,"00929",0.00,0.00,0.00,0
4029,"04662",0.00,0.00,0.00,0
4030,"04623",0.00,0.00,0.00,0
4031,"08390",0.00,0.00,0.00,0
4032,"00151",0.00,0.00,0.00,0
4033,"01205",0.00,0.00,0.00,0
4035,"07879",0.00,0.00,0.00,0
4036,"03244",0.00,0.00,0.00,0
4037,"08788",0.00,0.00,0.00,0
4038,"02976",0.00,0.00,0.00,0
4039,"00921",0.00,0.00,0.00,0
4040,"07005",0.00,0.00,0.00,0
4041,"07306",0.00,0.00,0.00,0
4044,"06995",0.00,0.00,0.00,0
4045,"03034",0.00,0.00,0.00,0
4046,"02281",0.00,0.00,0.00,0
4047,"07379",0.00,0.00,0.00,0
4048,"05285",0.00,0.00,0.00,0
4049,"06018",0.00,0.00,0.00,0
4051,"01433",0.00,0.00,0.00,0
4052,"07090",0.00,0.00,0.00,0
4053,"02353",0.00,0.00,0.00,0
4054,"00026",0.00,0.00,0.00,0
4055,"08140",0.00,0.00,0.00,0
4056,"04406",0.00,0.00,0.00,0
4057,"06075",0.00,0.00,0.00,0
4059,"07795",0.00,0.00,0.00,0
4060,"05203",0.00,0.00,0.00,0
4062,"08091",0.00,0.00,0.00,0
4063,"03721",0.00,0.00,0.00,0
4064,"01709",0.00,0.00,0.00,0
4065,"03859",0.00,0.00,0.00,0
4066,"",0.00,0.00,0.00,0
4069,"",0.00,0.00,0.00,0
4073,"",0.00,0.00,0.00,0
4078,"03158",0.00,0.00,0.00,0
4079,"06776",0.00,0.00,0.00,0
4080,"00032",0.00,0.00,0.00,0
4081,"04688",0.00,0.00,0.00,0
4082,"08786",0.00,0.00,0.00,0
4084,"02705",0.00,0.00,0.00,0
4089,"09598",0.00,0.00,0.00,0
10000,"",0.00,0.00,0.00,0
